Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
2019-08-14 10:00:00,29.27,54.5,13.27,30.84,29.81,29.86,1.09,10.22,30.95,1.88,17.51,8.24
2019-08-14 11:00:00,42.71,64.4,13.13,30.99,29.34,32.8,1.08,9.58,39.45,1.82,16.84,4.13
2019-08-14 12:00:00,48.13,77.26,14.52,33.49,31.93,31.55,1.09,8.73,54.73,1.82,16.14,12.73
2019-08-14 13:00:00,55.4,93.9,11.12,34.41,32.31,32.31,1.12,8.97,60.11,1.97,17.1,10.14
2019-08-14 14:00:00,52.71,82.46,10.04,27.3,24.75,30.32,1.03,8.49,51.5,2.57,17.77,0.46
2019-08-14 15:00:00,38.73,69.31,7.64,28.67,23.98,30.59,1.1,8.69,47.54,2.27,18.07,3.66
2019-08-14 16:00:00,34.54,64.47,11.83,31.52,29.3,30.58,1.14,8.54,53.65,1.45,20.08,6.55
2019-08-14 17:00:00,43.38,72.8,11.42,32.79,29.67,29.29,1.12,8.17,50.89,2.41,24.49,2.73
2019-08-14 18:00:00,41.39,78.34,10.63,37.76,31.95,29.01,1.24,8.21,43.18,2.48,29.0,5.93
2019-08-14 19:00:00,41.83,80.21,13.43,35.0,32.68,28.7,1.18,8.76,34.82,1.75,31.89,12.61
2019-08-14 20:00:00,43.75,81.37,18.28,45.37,42.59,28.67,1.56,8.96,24.21,2.83,39.26,12.35
2019-08-14 21:00:00,49.88,87.88,29.55,47.95,52.48,29.2,1.92,8.96,19.39,3.51,41.71,19.67
2019-08-14 22:00:00,56.76,101.47,38.47,44.15,58.6,30.13,2.25,9.99,17.74,3.36,41.69,16.0
2019-08-14 23:00:00,55.66,108.72,49.56,43.13,67.99,28.48,2.35,10.23,18.6,3.78,40.62,18.18
2019-08-15 00:00:00,55.1,110.65,49.6,40.42,67.11,27.93,2.3,10.35,18.31,3.08,38.12,4.63
2019-08-15 01:00:00,56.16,110.06,44.48,35.16,60.98,27.51,1.91,9.51,17.66,3.32,36.15,2.83
2019-08-15 02:00:00,57.85,111.17,35.43,32.48,50.05,31.01,1.64,9.85,18.35,3.22,34.99,4.04
2019-08-15 03:00:00,54.89,103.3,25.67,30.0,41.31,36.66,1.31,9.82,16.48,2.7,33.78,13.04
2019-08-15 04:00:00,53.46,98.32,22.24,27.77,36.45,32.77,1.25,8.66,16.65,2.36,37.07,1.14
2019-08-15 05:00:00,49.86,85.88,17.46,24.94,30.19,30.75,1.05,8.29,19.38,2.4,33.81,1.88
2019-08-15 06:00:00,36.93,60.78,14.07,19.42,25.53,29.86,0.85,7.89,22.21,1.54,20.81,7.58
2019-08-15 07:00:00,13.68,21.89,15.33,21.03,27.41,28.89,0.81,7.64,19.5,0.96,12.48,7.29
2019-08-15 08:00:00,12.28,20.35,17.11,23.27,30.0,28.28,0.89,7.73,15.35,1.11,12.55,4.86
2019-08-15 09:00:00,20.27,29.18,19.01,24.08,32.15,28.09,0.95,8.18,16.31,1.29,12.41,1.04
2019-08-15 10:00:00,22.55,37.03,14.7,21.66,25.19,31.71,0.88,7.96,20.24,1.25,12.78,0.36
2019-08-15 11:00:00,19.82,38.43,12.54,19.97,24.61,34.99,0.79,7.63,24.8,1.07,10.02,3.59
2019-08-15 12:00:00,17.56,34.63,11.6,19.67,23.72,34.85,0.76,8.75,30.04,0.95,7.95,5.73
2019-08-15 13:00:00,18.26,38.09,12.11,21.03,24.97,34.75,0.77,8.41,34.52,0.88,7.69,1.39
2019-08-15 14:00:00,21.08,40.07,12.63,21.76,26.14,33.28,0.78,8.18,32.56,0.79,7.03,0.61
2019-08-15 15:00:00,19.13,39.75,12.61,20.05,25.43,32.13,0.75,8.0,32.92,0.78,6.6,0.05
2019-08-15 16:00:00,17.52,37.84,12.69,21.46,26.13,31.01,0.76,7.99,33.05,0.61,5.93,3.28
2019-08-15 17:00:00,16.76,37.92,12.51,20.4,25.39,29.36,0.8,7.99,32.17,0.71,5.72,9.34
2019-08-15 18:00:00,17.4,38.72,13.36,20.99,26.68,32.27,1.0,8.02,31.0,0.76,6.63,6.35
2019-08-15 19:00:00,17.59,42.27,14.72,25.27,30.49,33.6,0.84,8.19,28.22,0.79,7.15,0.04
2019-08-15 20:00:00,20.16,51.15,14.58,31.12,33.02,32.79,0.98,9.0,21.96,1.31,9.89,1.28
2019-08-15 21:00:00,24.69,57.33,13.9,29.46,31.52,31.59,0.98,8.39,20.01,1.45,11.5,1.3
2019-08-15 22:00:00,24.24,54.81,13.22,25.55,28.58,29.07,0.97,8.76,21.17,1.46,10.92,0.39
2019-08-15 23:00:00,23.37,51.07,13.79,23.72,28.39,27.9,0.91,9.01,23.12,1.3,10.2,0.2
2019-08-16 00:00:00,19.54,44.8,12.65,21.51,25.97,28.5,0.77,9.21,23.57,1.02,8.53,0.62
2019-08-16 01:00:00,15.18,32.33,11.07,19.56,23.23,29.26,0.71,9.09,29.38,0.79,6.0,1.84
2019-08-16 02:00:00,13.13,26.07,10.07,17.22,20.98,35.98,0.69,8.86,30.33,0.67,5.56,7.03
2019-08-16 03:00:00,13.23,24.87,11.27,16.42,21.52,31.88,0.67,9.31,26.18,0.52,5.17,4.63
2019-08-16 04:00:00,13.72,26.48,11.76,17.35,22.57,28.46,0.68,8.33,25.16,0.62,5.12,3.27
2019-08-16 05:00:00,15.14,28.85,10.98,17.11,21.55,27.09,0.72,8.44,22.38,0.66,5.69,2.19
2019-08-16 06:00:00,16.58,28.1,10.55,16.92,21.04,26.87,0.72,8.5,20.52,0.6,5.54,2.33
2019-08-16 07:00:00,17.39,32.39,11.83,18.96,23.25,25.09,0.83,8.83,19.41,0.76,5.99,0.08
2019-08-16 08:00:00,18.78,37.93,14.49,20.29,26.5,24.16,0.84,8.95,19.55,0.68,6.49,3.06
2019-08-16 09:00:00,21.47,45.44,14.4,19.81,26.22,28.53,0.94,9.05,21.73,0.89,7.48,2.67
2019-08-16 10:00:00,19.89,46.04,13.22,20.3,25.1,25.6,0.75,9.02,22.83,0.96,7.97,2.27
2019-08-16 11:00:00,17.21,48.11,12.4,20.32,24.57,26.47,0.76,8.25,25.67,0.99,10.33,3.12
2019-08-16 12:00:00,14.82,46.68,13.87,21.01,26.09,28.95,0.75,8.09,30.33,1.09,10.73,0.11
2019-08-16 13:00:00,14.43,47.48,14.7,21.67,28.23,29.33,0.87,7.91,29.75,1.19,12.66,4.68
2019-08-16 14:00:00,15.52,44.19,13.8,20.84,26.64,28.18,0.99,7.82,31.22,1.15,11.4,8.64
2019-08-16 15:00:00,14.09,39.71,14.09,21.46,26.97,25.95,1.03,9.01,29.97,1.03,11.25,7.92
2019-08-16 16:00:00,13.02,38.15,14.28,21.9,25.94,24.9,0.85,8.46,27.72,1.09,12.2,8.49
2019-08-16 17:00:00,11.51,31.67,14.56,22.62,26.64,25.3,0.95,8.02,22.54,0.96,10.63,0.05
2019-08-16 18:00:00,9.93,26.8,14.6,24.94,27.89,26.13,1.0,8.53,19.67,1.27,12.53,0.06
2019-08-16 19:00:00,12.2,34.72,15.34,26.1,28.76,25.29,1.0,8.56,18.14,1.29,18.19,0.0
2019-08-16 20:00:00,13.01,32.12,18.61,28.66,34.72,22.5,1.12,8.58,16.21,1.79,16.02,0.11
2019-08-16 21:00:00,14.99,38.74,17.72,28.26,33.83,30.59,1.1,8.34,17.27,2.13,18.84,0.12
2019-08-16 22:00:00,18.69,43.05,17.48,28.02,33.64,28.99,1.1,8.56,15.25,2.07,19.24,0.0
2019-08-16 23:00:00,19.09,45.77,15.31,25.09,29.75,27.87,0.96,8.81,21.4,1.76,16.7,0.47
2019-08-17 00:00:00,15.71,36.99,12.3,21.47,25.24,26.52,0.81,8.55,25.61,1.28,11.77,0.23
2019-08-17 01:00:00,13.23,30.03,11.41,18.73,22.75,25.31,0.64,8.08,24.56,0.97,8.85,0.95
2019-08-17 02:00:00,12.8,24.67,12.5,17.96,23.62,27.74,0.61,7.85,19.66,0.81,8.38,0.96
2019-08-17 03:00:00,11.79,25.85,13.7,18.19,24.68,24.06,0.68,9.19,17.23,0.66,8.87,0.55
2019-08-17 04:00:00,12.14,21.47,11.67,18.07,22.55,28.61,0.64,7.81,16.69,0.62,8.84,1.41
2019-08-17 05:00:00,11.63,18.38,10.87,16.6,20.92,26.44,0.67,7.28,16.68,0.59,8.78,0.57
2019-08-17 06:00:00,11.19,17.76,11.04,17.03,21.11,24.42,0.73,6.91,17.35,0.53,6.93,1.12
2019-08-17 07:00:00,7.78,10.03,13.37,18.38,24.37,23.41,0.73,7.3,16.08,0.51,6.63,0.1
2019-08-17 08:00:00,8.46,13.66,14.41,17.29,24.5,23.05,0.81,7.07,14.31,0.52,6.65,0.35
2019-08-17 09:00:00,8.49,11.8,13.7,15.88,22.82,22.36,0.81,7.07,13.94,0.5,6.65,0.0
2019-08-17 10:00:00,8.49,13.0,15.29,16.64,24.52,23.21,0.81,7.39,13.34,0.68,7.3,0.93
2019-08-17 11:00:00,8.41,14.23,16.62,17.92,26.66,29.4,0.84,7.43,13.67,0.87,9.3,0.41
2019-08-17 12:00:00,9.82,17.77,16.71,17.83,26.8,26.05,0.83,7.47,13.76,1.14,10.73,1.05
2019-08-17 13:00:00,10.06,23.65,15.83,17.96,25.87,26.46,0.83,7.26,14.43,1.58,12.51,3.23
2019-08-17 14:00:00,9.84,28.27,14.31,18.83,25.53,27.37,0.84,7.21,17.57,2.09,12.0,1.1
2019-08-17 15:00:00,9.97,25.79,14.95,19.75,26.79,27.88,0.9,7.69,17.21,1.51,11.61,2.22
2019-08-17 16:00:00,8.3,19.3,14.36,20.61,26.73,26.77,0.83,7.49,19.28,1.54,10.73,1.04
2019-08-17 17:00:00,8.49,16.62,14.16,20.95,26.18,25.54,0.79,7.43,20.39,1.99,11.84,1.74
2019-08-17 18:00:00,9.11,16.56,12.64,19.64,22.67,25.97,0.82,7.74,17.24,1.15,11.13,1.62
2019-08-17 19:00:00,7.47,19.07,13.45,21.77,24.19,25.03,0.89,7.57,15.01,1.26,12.98,2.15
2019-08-17 20:00:00,7.56,15.75,15.33,22.66,26.22,26.47,0.91,7.6,13.37,1.61,15.4,3.13
2019-08-17 21:00:00,11.74,16.63,16.34,22.05,26.88,26.73,0.92,8.29,12.86,1.71,15.14,2.48
2019-08-17 22:00:00,12.36,15.96,15.9,21.16,25.91,25.63,1.05,8.1,12.86,1.54,12.96,2.68
2019-08-17 23:00:00,11.0,14.95,17.02,21.09,26.97,25.27,0.94,8.23,13.24,1.14,10.05,1.95
2019-08-18 00:00:00,10.24,12.65,15.86,19.68,24.96,25.02,0.84,8.25,13.83,0.97,8.38,1.72
2019-08-18 01:00:00,8.68,10.81,16.52,19.17,25.5,25.98,0.74,8.25,14.17,0.81,8.57,1.34
2019-08-18 02:00:00,8.59,9.76,16.15,19.13,25.21,29.81,0.76,8.16,14.78,0.8,9.97,1.75
2019-08-18 03:00:00,7.6,8.38,17.93,19.74,26.67,27.12,0.75,8.85,13.98,0.73,8.1,1.03
2019-08-18 04:00:00,9.1,11.32,13.47,16.89,21.85,27.44,0.78,8.15,13.68,0.78,8.01,1.54
2019-08-18 05:00:00,9.46,11.45,13.91,16.7,19.38,25.81,0.77,8.22,14.14,0.7,9.61,1.83
2019-08-18 06:00:00,10.1,14.04,14.67,16.91,20.51,24.32,0.79,8.2,14.83,0.57,16.57,1.95
2019-08-18 07:00:00,10.54,16.6,19.31,18.88,25.0,22.21,0.79,8.29,16.53,0.62,18.83,2.72
2019-08-18 08:00:00,9.04,15.72,19.66,19.29,24.96,21.53,0.82,8.36,17.24,0.56,16.52,0.98
2019-08-18 09:00:00,11.7,14.0,20.13,21.23,27.1,21.84,0.86,8.16,17.01,0.74,15.99,0.83
2019-08-18 10:00:00,13.13,19.48,15.84,18.64,22.53,22.53,0.91,8.4,15.5,0.91,13.48,1.4
2019-08-18 11:00:00,13.81,22.18,16.32,17.09,18.44,21.98,0.86,8.43,17.52,1.43,14.83,0.55
2019-08-18 12:00:00,12.87,23.03,11.76,16.05,17.84,22.9,0.9,8.4,19.36,1.39,16.79,0.63
2019-08-18 13:00:00,12.14,27.73,15.62,19.4,20.06,23.4,0.85,8.2,21.4,1.42,15.2,1.25
2019-08-18 14:00:00,15.01,32.79,11.38,15.74,17.37,22.58,0.87,7.93,22.68,1.52,13.32,1.33
2019-08-18 15:00:00,15.54,34.06,11.03,15.93,17.12,22.15,0.81,8.36,23.97,1.34,12.77,1.4
2019-08-18 16:00:00,12.27,32.9,10.94,16.46,17.29,21.79,0.82,8.33,25.34,1.36,13.95,1.75
2019-08-18 17:00:00,13.08,30.69,11.25,16.64,17.44,21.31,0.84,8.2,26.86,1.32,14.95,2.9
2019-08-18 18:00:00,14.29,33.42,11.99,19.4,19.55,20.66,0.89,8.1,26.87,1.18,15.96,2.06
2019-08-18 19:00:00,18.15,46.37,10.25,24.29,21.0,20.8,0.97,8.14,20.76,1.55,19.43,2.95
